200,2.8251944
201,2.9996204
202,3.1750362
203,3.3725157
204,3.7020903
205,4.067629
206,4.413934
207,4.7732825
208,5.033722
209,5.2409863
210,5.4011397
211,5.367533
212,5.4194837
213,5.38189
214,5.250763
215,5.147067
216,5.026435
217,5.001552
218,4.928245
219,4.9001045
220,4.8896284
221,4.7768607
222,4.596649
223,4.2578864
224,3.8537612
225,3.5026865
226,3.0498602
227,2.613613
228,2.213703
229,1.9168619
230,1.6307706
231,1.4592706
232,1.3874063
233,1.319375
234,1.1693242
235,1.0607982
236,0.9684225
237,0.9333266
238,0.85672843
239,0.8261752
240,0.75162286
241,0.74528116
242,0.65048665
243,0.6167295
244,0.5534426
245,0.52688974
246,0.5471993
247,0.5237176
248,0.5228526
249,0.5402948
250,0.49733183
251,0.4434617
252,0.38401377
253,0.33842805
254,0.33093375
255,0.28714266
256,0.22216041
257,0.20141794
258,0.24073493
259,0.28578275
260,0.29449362
261,0.3228462
262,0.30750555
263,0.32008442
264,0.34743416
265,0.29905537
266,0.35172573
267,0.37493923
268,0.32999155
269,0.3747692
270,0.3602039
271,0.31900126
272,0.31130478
273,0.3680073
274,0.29369897
275,0.29569018
276,0.1927557
277,0.26386783
278,0.27275613
279,0.25749168
280,0.24926288
281,0.23047991
282,0.27279228
283,0.26614693
284,0.28787157
285,0.30718422
286,0.3192409
287,0.29378986
288,0.36094302
289,0.32469422
290,0.3716298
291,0.34554982
292,0.40507165
293,0.4362202
294,0.47579134
295,0.4475119
296,0.43482497
297,0.40978625
298,0.45913163
299,0.4342293
300,0.43924165
301,0.43656164
302,0.43374887
303,0.48859215
304,0.5028893
305,0.44439298
306,0.46473464
307,0.5053523
308,0.4528767
309,0.50020385
310,0.45612475
311,0.46667802
312,0.47211158
313,0.47393298
314,0.48257092
315,0.47756755
316,0.5203556
317,0.48696285
318,0.49806657
319,0.53721166
320,0.5041363
321,0.48902375
322,0.49354547
323,0.44120714
324,0.494444
325,0.4598888
326,0.40904996
327,0.45177734
328,0.38823852
329,0.41082495
330,0.43883556
331,0.40831253
332,0.47353944
333,0.4381339
334,0.47838026
335,0.5101562
336,0.49611306
337,0.524362
338,0.5447911
339,0.55263543
340,0.5313115
341,0.557334
342,0.58036697
343,0.5621862
344,0.6125328
345,0.6616937
346,0.6173521
347,0.6744902
348,0.6685226
349,0.70775944
350,0.69542855
351,0.76919866
352,0.80667216
353,0.8358637
354,0.88826734
355,0.933649
356,0.95801437
357,1.0537915
358,1.1578555
359,1.2076654
360,1.3314404
361,1.4452138
362,1.5610019
363,1.6840212
364,1.8579338
365,2.0071504
366,2.11321
367,2.2346058
368,2.341531
369,2.512509
370,2.6542857
371,2.7421606
372,2.899218
373,3.0845432
374,3.274279
375,3.4781077
376,3.6830292
377,3.9576147
378,4.1917043
379,4.3964434
380,4.608699
381,4.7582293
382,4.9193616
383,5.0182896
384,5.0295324
385,5.0016165
386,4.9377694
387,4.851527
